dates,ffr_surprise,nfp_surprise,EarningsToPrice
19910419,0,0,0.0562479853873429
19910422,-2,0,0.0562479853873429
19910423,-2,0,0.0562479853873429
19910424,-1,0,0.0562479853873429
19910425,-1,0,0.0562479853873429
19910426,-1,0,0.0562479853873429
19910429,3,0,0.0562479853873429
19910430,-14,0,0.0562479853873429
19910501,-1,0,0.0536327960387695
19910502,-1,0,0.0536327960387695
19910503,0,12,0.0536327960387695
19910506,0,0,0.0536327960387695
19910507,1,0,0.0536327960387695
19910508,0,0,0.0536327960387695
19910509,0,0,0.0536327960387695
19910510,-1,0,0.0536327960387695
19910513,-2,0,0.0536327960387695
19910514,1,0,0.0536327960387695
19910515,0,0,0.0536327960387695
19910516,0,0,0.0536327960387695
19910517,1.148148148,0,0.0536327960387695
19910520,0,0,0.0536327960387695
19910521,-1.148148148,0,0.0536327960387695
19910522,-2.296296296,0,0.0536327960387695
19910523,0,0,0.0536327960387695
19910524,0,0,0.0536327960387695
19910528,-2.296296296,0,0.0536327960387695
19910529,0,0,0.0536327960387695
19910530,1.148148148,0,0.0536327960387695
19910531,2.296296296,0,0.0536327960387695
19910603,3.444444444,0,0.0525323421254531
19910604,3.444444444,0,0.0525323421254531
19910605,5.740740741,0,0.0525323421254531
19910606,-1.148148148,0,0.0525323421254531
19910607,0,134,0.0525323421254531
19910610,0,0,0.0525323421254531
19910611,0,0,0.0525323421254531
19910612,2.296296296,0,0.0525323421254531
19910613,0,0,0.0525323421254531
19910614,-4.592592593,0,0.0525323421254531
19910617,0,0,0.0525323421254531
19910618,0,0,0.0525323421254531
19910619,0,0,0.0525323421254531
19910620,-2.296296296,0,0.0525323421254531
19910621,-1.148148148,0,0.0525323421254531
19910624,1.148148148,0,0.0525323421254531
19910625,3.444444444,0,0.0525323421254531
19910626,0,0,0.0525323421254531
19910627,-2.296296296,0,0.0525323421254531
19910628,-2.296296296,0,0.0525323421254531
19910701,2.181481481,0,0.0513098416558725
19910702,3.291358025,0,0.0513098416558725
19910703,-3.520987654,0,0.0513098416558725
19910705,-0.114814815,-100,0.0513098416558725
19910708,0,0,0.0513098416558725
19910709,0,0,0.0513098416558725
19910710,-2,0,0.0513098416558725
19910711,-3,0,0.0513098416558725
19910712,-5,0,0.0513098416558725
19910715,1,0,0.0513098416558725
19910716,1,0,0.0513098416558725
19910717,2,0,0.0513098416558725
19910718,0,0,0.0513098416558725
19910719,-3,0,0.0513098416558725
19910722,-1,0,0.0513098416558725
19910723,1,0,0.0513098416558725
19910724,-3,0,0.0513098416558725
19910725,-1,0,0.0513098416558725
19910726,-1,0,0.0513098416558725
19910729,-1,0,0.0513098416558725
19910730,-1,0,0.0513098416558725
19910731,0,0,0.0513098416558725
19910801,-1,0,0.0495489572101097
19910802,-9,-101,0.0495489572101097
19910805,-4,0,0.0495489572101097
19910806,-9,0,0.0495489572101097
19910807,-5,0,0.0495489572101097
19910808,1,0,0.0495489572101097
19910809,-2,0,0.0495489572101097
19910812,-1,0,0.0495489572101097
19910813,1,0,0.0495489572101097
19910814,-8,0,0.0495489572101097
19910815,0,0,0.0495489572101097
19910816,1,0,0.0495489572101097
19910819,-6,0,0.0495489572101097
19910820,-1,0,0.0495489572101097
19910821,6,0,0.0495489572101097
19910822,0,0,0.0495489572101097
19910823,6.2,0,0.0495489572101097
19910826,0,0,0.0495489572101097
19910827,-1.033333333,0,0.0495489572101097
19910828,-5.166666667,0,0.0495489572101097
19910829,-1.033333333,0,0.0495489572101097
19910830,4.133333333,0,0.0495489572101097
19910903,0,0,0.0470724191063174
19910904,-1.033333333,0,0.0470724191063174
19910905,0,0,0.0470724191063174
19910906,-3.1,-6,0.0470724191063174
19910909,-1.033333333,0,0.0470724191063174
19910910,-1.033333333,0,0.0470724191063174
19910911,0,0,0.0470724191063174
19910912,-3.1,0,0.0470724191063174
19910913,-3.3,0,0.0470724191063174
19910916,-3.1,0,0.0470724191063174
19910917,2.066666667,0,0.0470724191063174
19910918,0,0,0.0470724191063174
19910919,1.033333333,0,0.0470724191063174
19910920,-3.1,0,0.0470724191063174
19910923,-3.1,0,0.0470724191063174
19910924,0,0,0.0470724191063174
19910925,0,0,0.0470724191063174
19910926,-3.1,0,0.0470724191063174
19910927,-1.033333333,0,0.0470724191063174
19910930,1.033333333,0,0.0470724191063174
19911001,-0.516666667,0,0.0460227272727273
19911002,-0.861111111,0,0.0460227272727273
19911003,0,0,0.0460227272727273
19911004,-4.8,-16,0.0460227272727273
19911007,-1.2,0,0.0460227272727273
19911008,0,0,0.0460227272727273
19911009,4.8,0,0.0460227272727273
19911010,1.2,0,0.0460227272727273
19911011,-7.2,0,0.0460227272727273
19911014,0,0,0.0460227272727273
19911015,0,0,0.0460227272727273
19911016,1.2,0,0.0460227272727273
19911017,7.2,0,0.0460227272727273
19911018,0,0,0.0460227272727273
19911021,1.2,0,0.0460227272727273
19911022,2.4,0,0.0460227272727273
19911023,-1.2,0,0.0460227272727273
19911024,-6,0,0.0460227272727273
19911025,1.2,0,0.0460227272727273
19911028,-3.6,0,0.0460227272727273
19911029,-7.2,0,0.0460227272727273
19911030,-7.2,0,0.0460227272727273
19911031,-6,0,0.0460227272727273
19911101,0.08,-26,0.0444667597187758
19911104,2.04,0,0.0444667597187758
19911105,2.16,0,0.0444667597187758
19911106,-12.48,0,0.0444667597187758
19911107,0,0,0.0444667597187758
19911108,0,0,0.0444667597187758
19911111,-1,0,0.0444667597187758
19911112,4,0,0.0444667597187758
19911113,5,0,0.0444667597187758
19911114,-5,0,0.0444667597187758
19911115,-3,0,0.0444667597187758
19911118,-5,0,0.0444667597187758
19911119,-3,0,0.0444667597187758
19911120,2,0,0.0444667597187758
19911121,-5,0,0.0444667597187758
19911122,-2,0,0.0444667597187758
19911125,0,0,0.0444667597187758
19911126,-3,0,0.0444667597187758
19911127,-2,0,0.0444667597187758
19911129,-1,0,0.0444667597187758
19911202,0,0,0.0429796330845771
19911203,-2,0,0.0429796330845771
19911204,-4,0,0.0429796330845771
19911205,-1,0,0.0429796330845771
19911206,-11,-211,0.0429796330845771
19911209,-6,0,0.0429796330845771
19911210,-1,0,0.0429796330845771
19911211,4,0,0.0429796330845771
19911212,0,0,0.0429796330845771
19911213,2,0,0.0429796330845771
19911216,-2,0,0.0429796330845771
19911217,-5,0,0.0429796330845771
19911218,6,0,0.0429796330845771
19911219,0,0,0.0429796330845771
19911220,-32.86956522,0,0.0429796330845771
19911223,9.652173913,0,0.0429796330845771
19911224,1.217391304,0,0.0429796330845771
19911226,0,0,0.0429796330845771
19911227,0,0,0.0429796330845771
19911230,-2.434782609,0,0.0429796330845771
19911231,-3.652173913,0,0.0429796330845771
19920102,5.608695652,0,0.0411057630434223
19920103,1,0,0.0411057630434223
19920106,-5,0,0.0411057630434223
19920107,-2,0,0.0411057630434223
19920108,-2,0,0.0411057630434223
19920109,7,0,0.0411057630434223
19920110,2,81,0.0411057630434223
19920113,2,0,0.0411057630434223
19920114,2,0,0.0411057630434223
19920115,1,0,0.0411057630434223
19920116,0,0,0.0411057630434223
19920117,-1,0,0.0411057630434223
19920120,1,0,0.0411057630434223
19920121,-3,0,0.0411057630434223
19920122,1,0,0.0411057630434223
19920123,0,0,0.0411057630434223
19920124,2,0,0.0411057630434223
19920127,0,0,0.0411057630434223
19920128,-3,0,0.0411057630434223
19920129,3,0,0.0411057630434223
19920130,0,0,0.0411057630434223
19920131,0,0,0.0411057630434223
19920203,0,0,0.0385663814651029
19920204,-1,0,0.0385663814651029
19920205,-1,0,0.0385663814651029
19920206,-2,0,0.0385663814651029
19920207,0,-131,0.0385663814651029
19920210,-1,0,0.0385663814651029
19920211,5,0,0.0385663814651029
19920212,0,0,0.0385663814651029
19920213,10,0,0.0385663814651029
19920214,0,0,0.0385663814651029
19920218,2,0,0.0385663814651029
19920219,-1,0,0.0385663814651029
19920220,2,0,0.0385663814651029
19920221,5,0,0.0385663814651029
19920224,1,0,0.0385663814651029
19920225,-4,0,0.0385663814651029
19920226,-1,0,0.0385663814651029
19920227,0,0,0.0385663814651029
19920228,-2,0,0.0385663814651029
19920302,5,0,0.0390811033546636
19920303,0,0,0.0390811033546636
19920304,0,0,0.0390811033546636
19920305,3,0,0.0390811033546636
19920306,-1,140,0.0390811033546636
19920309,0,0,0.0390811033546636
19920310,0,0,0.0390811033546636
19920311,-1,0,0.0390811033546636
19920312,1,0,0.0390811033546636
19920313,2,0,0.0390811033546636
19920316,1,0,0.0390811033546636
19920317,-1,0,0.0390811033546636
19920318,-1,0,0.0390811033546636
19920319,-1,0,0.0390811033546636
19920320,0,0,0.0390811033546636
19920323,0,0,0.0390811033546636
19920324,-2,0,0.0390811033546636
19920325,0,0,0.0390811033546636
19920326,1,0,0.0390811033546636
19920327,0,0,0.0390811033546636
19920330,0,0,0.0390811033546636
19920331,0,0,0.0390811033546636
19920401,-2.266666667,0,0.0397437156323645
19920402,0,0,0.0397437156323645
19920403,-6,-49,0.0397437156323645
19920406,0,0,0.0397437156323645
19920407,-4,0,0.0397437156323645
19920408,-1,0,0.0397437156323645
19920409,-21,0,0.0397437156323645
19920410,1,0,0.0397437156323645
19920413,-3,0,0.0397437156323645
19920414,0,0,0.0397437156323645
19920415,-1,0,0.0397437156323645
19920416,3,0,0.0397437156323645
19920420,2,0,0.0397437156323645
19920421,-1,0,0.0397437156323645
19920422,0,0,0.0397437156323645
19920423,1,0,0.0397437156323645
19920424,-5,0,0.0397437156323645
19920427,2,0,0.0397437156323645
19920428,-1,0,0.0397437156323645
19920429,1,0,0.0397437156323645
19920430,0,0,0.0397437156323645
19920501,-6,0,0.040458751626126
19920504,-1,0,0.040458751626126
19920505,0,0,0.040458751626126
19920506,-2,0,0.040458751626126
19920507,1,0,0.040458751626126
19920508,1,51,0.040458751626126
19920511,-1,0,0.040458751626126
19920512,0,0,0.040458751626126
19920513,-5,0,0.040458751626126
19920514,3,0,0.040458751626126
19920515,3,0,0.040458751626126
19920518,0,0,0.040458751626126
19920519,-8,0,0.040458751626126
19920520,5,0,0.040458751626126
19920521,0,0,0.040458751626126
19920522,-1.033333333,0,0.040458751626126
19920526,3.1,0,0.040458751626126
19920527,-1.033333333,0,0.040458751626126
19920528,-1.033333333,0,0.040458751626126
19920529,0,0,0.040458751626126
19920601,3.1,0,0.040420192377233
19920602,0,0,0.040420192377233
19920603,-4.133333333,0,0.040420192377233
19920604,2.066666667,0,0.040420192377233
19920605,-2.066666667,-35,0.040420192377233
19920608,0,0,0.040420192377233
19920609,0,0,0.040420192377233
19920610,0,0,0.040420192377233
19920611,-2.066666667,0,0.040420192377233
19920612,0,0,0.040420192377233
19920615,0,0,0.040420192377233
19920616,0,0,0.040420192377233
19920617,-1.033333333,0,0.040420192377233
19920618,0,0,0.040420192377233
19920619,2.066666667,0,0.040420192377233
19920622,0,0,0.040420192377233
19920623,0,0,0.040420192377233
19920624,-5.166666667,0,0.040420192377233
19920625,0,0,0.040420192377233
19920626,0,0,0.040420192377233
19920629,-1.033333333,0,0.040420192377233
19920630,0,0,0.040420192377233
19920701,-0.482222222,0,0.0417615793470008
19920702,-35.85666667,-212,0.0417615793470008
19920706,0,0,0.0417615793470008
19920707,-1,0,0.0417615793470008
19920708,-2,0,0.0417615793470008
19920709,-2,0,0.0417615793470008
19920710,-1,0,0.0417615793470008
19920713,-1,0,0.0417615793470008
19920714,-3,0,0.0417615793470008
19920715,-3,0,0.0417615793470008
19920716,0,0,0.0417615793470008
19920717,2,0,0.0417615793470008
19920720,0,0,0.0417615793470008
19920721,1,0,0.0417615793470008
19920722,0,0,0.0417615793470008
19920723,-1,0,0.0417615793470008
19920724,0,0,0.0417615793470008
19920727,1,0,0.0417615793470008
19920728,-1,0,0.0417615793470008
19920729,2,0,0.0417615793470008
19920730,1,0,0.0417615793470008
19920731,0,0,0.0417615793470008
19920803,-2,0,0.0418744729550656
19920804,-1,0,0.0418744729550656
19920805,0,0,0.0418744729550656
19920806,-1,0,0.0418744729550656
19920807,-3,88,0.0418744729550656
19920810,-1,0,0.0418744729550656
19920811,1,0,0.0418744729550656
19920812,1,0,0.0418744729550656
19920813,0,0,0.0418744729550656
19920814,-1,0,0.0418744729550656
19920817,2,0,0.0418744729550656
19920818,-2,0,0.0418744729550656
19920819,1,0,0.0418744729550656
19920820,0,0,0.0418744729550656
19920821,3.72,0,0.0418744729550656
19920824,7.44,0,0.0418744729550656
19920825,1.24,0,0.0418744729550656
19920826,-2.48,0,0.0418744729550656
19920827,0,0,0.0418744729550656
19920828,0,0,0.0418744729550656
19920831,-3.72,0,0.0418744729550656
19920901,-1.24,0,0.0423755174311488
19920902,-1.24,0,0.0423755174311488
19920903,-1.24,0,0.0423755174311488
19920904,-18.8,-233,0.0423755174311488
19920908,-3.72,0,0.0423755174311488
19920909,1.24,0,0.0423755174311488
19920910,-1.24,0,0.0423755174311488
19920911,1.24,0,0.0423755174311488
19920914,-6.2,0,0.0423755174311488
19920915,4.96,0,0.0423755174311488
19920916,0,0,0.0423755174311488
19920917,0,0,0.0423755174311488
19920918,-1.24,0,0.0423755174311488
19920921,1.24,0,0.0423755174311488
19920922,4.96,0,0.0423755174311488
19920923,0,0,0.0423755174311488
19920924,-3.72,0,0.0423755174311488
19920925,-7.44,0,0.0423755174311488
19920928,0,0,0.0423755174311488
19920929,1.24,0,0.0423755174311488
19920930,0,0,0.0423755174311488
19921001,-8.597333333,0,0.0431083922768113
19921002,10.54,-7,0.0431083922768113
19921005,0.330666667,0,0.0431083922768113
19921006,7.026666667,0,0.0431083922768113
19921007,4.712,0,0.0431083922768113
19921008,0,0,0.0431083922768113
19921009,18.46153846,0,0.0431083922768113
19921012,-6.923076923,0,0.0431083922768113
19921013,6.923076923,0,0.0431083922768113
19921014,9.230769231,0,0.0431083922768113
19921015,-2.307692308,0,0.0431083922768113
19921016,0,0,0.0431083922768113
19921019,4.615384615,0,0.0431083922768113
19921020,6.923076923,0,0.0431083922768113
19921021,-4.615384615,0,0.0431083922768113
19921022,0,0,0.0431083922768113
19921023,2.307692308,0,0.0431083922768113
19921026,0,0,0.0431083922768113
19921027,0,0,0.0431083922768113
19921028,0,0,0.0431083922768113
19921029,0,0,0.0431083922768113
19921030,2.307692308,0,0.0431083922768113
19921102,3,0,0.0445818181818182
19921103,-7.615384615,0,0.0445818181818182
19921104,2.461538462,0,0.0445818181818182
19921105,-6.307692308,0,0.0445818181818182
19921106,5.692307692,2,0.0445818181818182
19921109,4.769230769,0,0.0445818181818182
19921110,-4.076923077,0,0.0445818181818182
19921111,-4.076923077,0,0.0445818181818182
19921112,2,0,0.0445818181818182
19921113,1.153846154,0,0.0445818181818182
19921116,0.153846154,0,0.0445818181818182
19921117,-0.461538462,0,0.0445818181818182
19921118,-8.384615385,0,0.0445818181818182
19921119,0,0,0.0445818181818182
19921120,-1,0,0.0445818181818182
19921123,-1,0,0.0445818181818182
19921124,-5,0,0.0445818181818182
19921125,2,0,0.0445818181818182
19921127,1,0,0.0445818181818182
19921130,1,0,0.0445818181818182
19921201,0,0,0.0443193642985526
19921202,-2,0,0.0443193642985526
19921203,-2,0,0.0443193642985526
19921204,-5,45,0.0443193642985526
19921207,-1,0,0.0443193642985526
19921208,-4,0,0.0443193642985526
19921209,-1,0,0.0443193642985526
19921210,0,0,0.0443193642985526
19921211,-2,0,0.0443193642985526
19921214,1,0,0.0443193642985526
19921215,-1,0,0.0443193642985526
19921216,-3,0,0.0443193642985526
19921217,2,0,0.0443193642985526
19921218,-1,0,0.0443193642985526
19921221,1,0,0.0443193642985526
19921222,-2,0,0.0443193642985526
19921223,1,0,0.0443193642985526
19921224,0,0,0.0443193642985526
19921228,1.12,0,0.0443193642985526
19921229,-2.24,0,0.0443193642985526
19921230,-1.12,0,0.0443193642985526
19921231,1.12,0,0.0443193642985526
19930104,-3.36,0,0.043820585804793
19930105,1.12,0,0.043820585804793
19930106,0,0,0.043820585804793
19930107,1.12,0,0.043820585804793
19930108,0,-27,0.043820585804793
19930111,0,0,0.043820585804793
19930112,0,0,0.043820585804793
19930113,0,0,0.043820585804793
19930114,0,0,0.043820585804793
19930115,-2.24,0,0.043820585804793
19930118,-1.12,0,0.043820585804793
19930119,1.12,0,0.043820585804793
19930120,1.12,0,0.043820585804793
19930121,0,0,0.043820585804793
19930122,0,0,0.043820585804793
19930125,-1.12,0,0.043820585804793
19930126,0,0,0.043820585804793
19930127,0,0,0.043820585804793
19930128,-1.12,0,0.043820585804793
19930129,0,0,0.043820585804793
19930201,1.306666667,0,0.0444362750729499
19930202,0.448,0,0.0444362750729499
19930203,-2.090666667,0,0.0444362750729499
19930204,-1.418666667,0,0.0444362750729499
19930205,0,6,0.0444362750729499
19930208,2,0,0.0444362750729499
19930209,1,0,0.0444362750729499
19930210,0,0,0.0444362750729499
19930211,-1,0,0.0444362750729499
19930212,0,0,0.0444362750729499
19930216,-1,0,0.0444362750729499
19930217,-1,0,0.0444362750729499
19930218,-3,0,0.0444362750729499
19930219,1,0,0.0444362750729499
19930222,0,0,0.0444362750729499
19930223,-1,0,0.0444362750729499
19930224,1,0,0.0444362750729499
19930225,0,0,0.0444362750729499
19930226,0,0,0.0444362750729499
19930301,-1,0,0.0443513697079466
19930302,0,0,0.0443513697079466
19930303,-2,0,0.0443513697079466
19930304,-1,0,0.0443513697079466
19930305,5,243,0.0443513697079466
19930308,2,0,0.0443513697079466
19930309,2,0,0.0443513697079466
19930310,-1,0,0.0443513697079466
19930311,-2,0,0.0443513697079466
19930312,-1,0,0.0443513697079466
19930315,2,0,0.0443513697079466
19930316,-2,0,0.0443513697079466
19930317,0,0,0.0443513697079466
19930318,1,0,0.0443513697079466
19930319,1,0,0.0443513697079466
19930322,-1,0,0.0443513697079466
19930323,0,0,0.0443513697079466
19930324,0,0,0.0443513697079466
19930325,0,0,0.0443513697079466
19930326,4.769230769,0,0.0443513697079466
19930329,-2.384615385,0,0.0443513697079466
19930330,0,0,0.0443513697079466
19930331,4.769230769,0,0.0443513697079466
19930401,-4.538461538,0,0.0440732184112316
19930402,0,-122,0.0440732184112316
19930405,0,0,0.0440732184112316
19930406,0,0,0.0440732184112316
19930407,0,0,0.0440732184112316
19930408,-2,0,0.0440732184112316
19930412,-1,0,0.0440732184112316
19930413,-2,0,0.0440732184112316
19930414,0,0,0.0440732184112316
19930415,1,0,0.0440732184112316
19930416,-2,0,0.0440732184112316
19930419,1,0,0.0440732184112316
19930420,-1,0,0.0440732184112316
19930421,1,0,0.0440732184112316
19930422,0,0,0.0440732184112316
19930423,0,0,0.0440732184112316
19930426,2,0,0.0440732184112316
19930427,1,0,0.0440732184112316
19930428,-1,0,0.0440732184112316
19930429,-1,0,0.0440732184112316
19930430,-1,0,0.0440732184112316
19930503,-2,0,0.0443937889320213
19930504,-2,0,0.0443937889320213
19930505,1,0,0.0443937889320213
19930506,0,0,0.0443937889320213
19930507,2,-31,0.0443937889320213
19930510,0,0,0.0443937889320213
19930511,1,0,0.0443937889320213
19930512,2,0,0.0443937889320213
19930513,1,0,0.0443937889320213
19930514,1,0,0.0443937889320213
19930517,1,0,0.0443937889320213
19930518,1,0,0.0443937889320213
19930519,-2,0,0.0443937889320213
19930520,0,0,0.0443937889320213
19930521,3.875,0,0.0443937889320213
19930524,5.166666667,0,0.0443937889320213
19930525,-1.291666667,0,0.0443937889320213
19930526,-1.291666667,0,0.0443937889320213
19930527,5.166666667,0,0.0443937889320213
19930528,0,0,0.0443937889320213
19930601,-5.166666667,0,0.0437956204379562
19930602,2.583333333,0,0.0437956204379562
19930603,-1.291666667,0,0.0437956204379562
19930604,9.041666667,59,0.0437956204379562
19930607,-1.291666667,0,0.0437956204379562
19930608,2.583333333,0,0.0437956204379562
19930609,-3.875,0,0.0437956204379562
19930610,0,0,0.0437956204379562
19930611,-11.625,0,0.0437956204379562
19930614,0,0,0.0437956204379562
19930615,-2.583333333,0,0.0437956204379562
19930616,1.291666667,0,0.0437956204379562
19930617,0,0,0.0437956204379562
19930618,1.291666667,0,0.0437956204379562
19930621,0,0,0.0437956204379562
19930622,0,0,0.0437956204379562
19930623,2.583333333,0,0.0437956204379562
19930624,-1.291666667,0,0.0437956204379562
19930625,-1.291666667,0,0.0437956204379562
19930628,1.291666667,0,0.0437956204379562
19930629,-2.583333333,0,0.0437956204379562
19930630,0,0,0.0437956204379562
19930701,-2.454166667,0,0.0431415435432754
19930702,-1.119444444,-137,0.0431415435432754
19930706,-0.645833333,0,0.0431415435432754
19930707,-1.679166667,0,0.0431415435432754
19930708,2.195833333,0,0.0431415435432754
19930709,0,0,0.0431415435432754
19930712,0,0,0.0431415435432754
19930713,-2.214285714,0,0.0431415435432754
19930714,0,0,0.0431415435432754
19930715,0,0,0.0431415435432754
19930716,-2.214285714,0,0.0431415435432754
19930719,2.214285714,0,0.0431415435432754
19930720,2.214285714,0,0.0431415435432754
19930721,2.214285714,0,0.0431415435432754
19930722,2.214285714,0,0.0431415435432754
19930723,-2.214285714,0,0.0431415435432754
19930726,-4.428571429,0,0.0431415435432754
19930727,2.214285714,0,0.0431415435432754
19930728,-2.214285714,0,0.0431415435432754
19930729,-2.214285714,0,0.0431415435432754
19930730,0,0,0.0431415435432754
19930802,0.295238095,0,0.0440206577388272
19930803,-2.657142857,0,0.0440206577388272
19930804,-1.033333333,0,0.0440206577388272
19930805,-0.369047619,0,0.0440206577388272
19930806,0.295238095,12,0.0440206577388272
19930809,-0.295238095,0,0.0440206577388272
19930810,-1.919047619,0,0.0440206577388272
19930811,2.804761905,0,0.0440206577388272
19930812,-1.992857143,0,0.0440206577388272
19930813,0,0,0.0440206577388272
19930816,-0.295238095,0,0.0440206577388272
19930817,-0.738095238,0,0.0440206577388272
19930818,-0.147619048,0,0.0440206577388272
19930819,0,0,0.0440206577388272
19930820,-1,0,0.0440206577388272
19930823,0,0,0.0440206577388272
19930824,-1,0,0.0440206577388272
19930825,0,0,0.0440206577388272
19930826,-1,0,0.0440206577388272
19930827,1,0,0.0440206577388272
19930830,0,0,0.0440206577388272
19930831,0,0,0.0440206577388272
19930901,0,0,0.0441503534230286
19930902,-1,0,0.0441503534230286
19930903,-3,-189,0.0441503534230286
19930907,0,0,0.0441503534230286
19930908,1,0,0.0441503534230286
19930909,2,0,0.0441503534230286
19930910,0,0,0.0441503534230286
19930913,-1,0,0.0441503534230286
19930914,1,0,0.0441503534230286
19930915,0,0,0.0441503534230286
19930916,1,0,0.0441503534230286
19930917,1,0,0.0441503534230286
19930920,0,0,0.0441503534230286
19930921,0,0,0.0441503534230286
19930922,0,0,0.0441503534230286
19930923,0,0,0.0441503534230286
19930924,2.142857143,0,0.0441503534230286
19930927,-4.285714286,0,0.0441503534230286
19930928,2.142857143,0,0.0441503534230286
19930929,0,0,0.0441503534230286
19930930,0,0,0.0441503534230286
19931001,0,0,0.0444429927706646
19931004,0,0,0.0444429927706646
19931005,-2.142857143,0,0.0444429927706646
19931006,2.142857143,0,0.0444429927706646
19931007,-4.285714286,0,0.0444429927706646
19931008,0,1,0.0444429927706646
19931011,0,0,0.0444429927706646
19931012,4.285714286,0,0.0444429927706646
19931013,0,0,0.0444429927706646
19931014,-2.142857143,0,0.0444429927706646
19931015,0,0,0.0444429927706646
19931018,0,0,0.0444429927706646
19931019,0,0,0.0444429927706646
19931020,0,0,0.0444429927706646
19931021,0,0,0.0444429927706646
19931022,2.142857143,0,0.0444429927706646
19931025,0,0,0.0444429927706646
19931026,0,0,0.0444429927706646
19931027,0,0,0.0444429927706646
19931028,0,0,0.0444429927706646
19931029,2.142857143,0,0.0444429927706646
19931101,-1.071428571,0,0.0450528131062729
19931102,2,0,0.0450528131062729
19931103,-2,0,0.0450528131062729
19931104,0.071428571,0,0.0450528131062729
19931105,0.357142857,17,0.0450528131062729
19931108,-0.285714286,0,0.0450528131062729
19931109,-1.785714286,0,0.0450528131062729
19931110,-3.642857143,0,0.0450528131062729
19931111,-1.5,0,0.0450528131062729
19931112,-2.357142857,0,0.0450528131062729
19931115,2.642857143,0,0.0450528131062729
19931116,-4.428571429,0,0.0450528131062729
19931117,2.214285714,0,0.0450528131062729
19931118,0,0,0.0450528131062729
19931119,1,0,0.0450528131062729
19931122,-1,0,0.0450528131062729
19931123,-1,0,0.0450528131062729
19931124,-3,0,0.0450528131062729
19931126,-2,0,0.0450528131062729
19931129,1,0,0.0450528131062729
19931130,1,0,0.0450528131062729
19931201,-1,0,0.046209682645985
19931202,0,0,0.046209682645985
19931203,0,37,0.046209682645985
19931206,-1,0,0.046209682645985
19931207,-1,0,0.046209682645985
19931208,-2,0,0.046209682645985
19931209,0,0,0.046209682645985
19931210,0,0,0.046209682645985
19931213,1,0,0.046209682645985
19931214,-1,0,0.046209682645985
19931215,-1,0,0.046209682645985
19931216,-1,0,0.046209682645985
19931217,-3,0,0.046209682645985
19931220,1,0,0.046209682645985
19931221,0,0,0.046209682645985
19931222,0,0,0.046209682645985
19931223,0,0,0.046209682645985
19931227,0,0,0.046209682645985
19931228,0,0,0.046209682645985
19931229,-1.12,0,0.046209682645985
19931230,0,0,0.046209682645985
19931231,0,0,0.046209682645985
19940103,1.12,0,0.0469792896233501
19940104,0,0,0.0469792896233501
19940105,-1.12,0,0.0469792896233501
19940106,-2.24,0,0.0469792896233501
19940107,-3.36,-42,0.0469792896233501
19940110,-1.12,0,0.0469792896233501
19940111,-1.12,0,0.0469792896233501
19940112,0,0,0.0469792896233501
19940113,1.12,0,0.0469792896233501
19940114,0,0,0.0469792896233501
19940117,0,0,0.0469792896233501
19940118,-1.12,0,0.0469792896233501
19940119,0,0,0.0469792896233501
19940120,0,0,0.0469792896233501
19940121,0,0,0.0469792896233501
19940124,0,0,0.0469792896233501
19940125,0,0,0.0469792896233501
19940126,0,0,0.0469792896233501
19940127,0,0,0.0469792896233501
19940128,0,0,0.0469792896233501
19940131,0,0,0.0469792896233501
19940201,4.666666667,0,0.0468439079050297
19940202,1.082666667,0,0.0468439079050297
19940203,5.152,0,0.0468439079050297
19940204,11.424,-118,0.0468439079050297
19940207,0,0,0.0468439079050297
19940208,1,0,0.0468439079050297
19940209,0,0,0.0468439079050297
19940210,1,0,0.0468439079050297
19940211,-1,0,0.0468439079050297
19940214,0,0,0.0468439079050297
19940215,1,0,0.0468439079050297
19940216,1,0,0.0468439079050297
19940217,2,0,0.0468439079050297
19940218,4,0,0.0468439079050297
19940222,-1,0,0.0468439079050297
19940223,4,0,0.0468439079050297
19940224,2,0,0.0468439079050297
19940225,1,0,0.0468439079050297
19940228,-4,0,0.0468439079050297
19940301,7,0,0.0475705076551168
19940302,0,0,0.0475705076551168
19940303,1,0,0.0475705076551168
19940304,2,67,0.0475705076551168
19940307,-1,0,0.0475705076551168
19940308,1,0,0.0475705076551168
19940309,-1,0,0.0475705076551168
19940310,-2,0,0.0475705076551168
19940311,-1,0,0.0475705076551168
19940314,1,0,0.0475705076551168
19940315,0,0,0.0475705076551168
19940316,-3,0,0.0475705076551168
19940317,0,0,0.0475705076551168
19940318,5,0,0.0475705076551168
19940321,2,0,0.0475705076551168
19940322,-4,0,0.0475705076551168
19940323,0,0,0.0475705076551168
19940324,4.133333333,0,0.0475705076551168
19940325,-2.066666667,0,0.0475705076551168
19940328,2.066666667,0,0.0475705076551168
19940329,6.2,0,0.0475705076551168
19940330,0,0,0.0475705076551168
19940331,0,0,0.0475705076551168
19940404,2,226,0.0489640154373558
19940405,-4,0,0.0489640154373558
19940406,-3,0,0.0489640154373558
19940407,-2,0,0.0489640154373558
19940408,3,0,0.0489640154373558
19940411,-2,0,0.0489640154373558
19940412,-2,0,0.0489640154373558
19940413,1,0,0.0489640154373558
19940414,1,0,0.0489640154373558
19940415,2,0,0.0489640154373558
19940418,10,0,0.0489640154373558
19940419,2,0,0.0489640154373558
19940420,2,0,0.0489640154373558
